Impact evaluation of malicious control commands in cyber-physical smart grids	https://ieeexplore.ieee.org/abstract/document/8523803/	N Saxena, L Xiong, V Chukwuka… - IEEE Transactions on …, 2018 - ieeexplore.ieee.org	- 4 OUR APPROACH In this section- we present our approach- discuss specific use cases for--malicious command injection- describe the behavior on and impact monitoring of the--cyber-physical power system- design malicious command countermeasure- and evaluate the -	Cited by 3	http://eprints.bournemouth.ac.uk/32202/1/TSUSC2879670.pdf	Impact-evaluation-of-malicious-control-commands-in-cyber-physical-smart-grids	6/2/2021 6:52:11 PM
A new multilevel framework for cyber-physical system security	http://www.terraswarm.org/pubs/136/lu_newmultiframe_edge.pdf	T Lu, B Xu, X Guo, L Zhao, F Xie - … Workshop on the Swarm at the …, 2013 - terraswarm.org	- In CPS environment- perception layer is more vulnerable to external cyber-attacks- so establishing--intrusion detection and intrusion - credibility model- making a behavioral assessment on suspicious--nodes and reducing the impact of malicious behavior are important tasks in -	Cited by 16	http://www.terraswarm.org/pubs/136/lu_newmultiframe_edge.pdf	A-new-multilevel-framework-for-cyber-physical-system-security	6/2/2021 6:52:17 PM
A fuzzy logic trust model for secure routing in smart grid networks	https://ieeexplore.ieee.org/abstract/document/8010825/	A Alnasser, H Sun - IEEE access, 2017 - ieeexplore.ieee.org	- by simulations. Index Terms-Internet of Things- Smart Grids- Cyber Attacks- Trust- Fuzzy--Logic- Dropping Rate. I. INTRODUCTION - error rate. However- it did not consider untrusted--nodes that can initiate a malicious behavior. Renubala and -	Cited by 37	https://ieeexplore.ieee.org/iel7/6287639/6514899/08010825.pdf	A-fuzzy-logic-trust-model-for-secure-routing-in-smart-grid-networks	6/2/2021 6:52:21 PM
Malicious-behavior-aware D2D link selection mechanism	https://ieeexplore.ieee.org/abstract/document/7999188/	R Wang, K Liu, D Wu, H Wang, J Yan - IEEE Access, 2017 - ieeexplore.ieee.org	- Malicious-Behavior-Aware D2D Link Selection Mechanism - User behaviors are analyzed according--to the correlation between the social relationship and forwarding behavior of users- and the--identification of malicious behavior is obtained by Elman neural network -	Cited by 7	https://ieeexplore.ieee.org/iel7/6287639/7859429/07999188.pdf	Malicious-behavior-aware-D2D-link-selection-mechanism	6/2/2021 6:52:25 PM
A Feature Extraction Method of Hybrid Gram for Malicious Behavior Based on Machine Learning	https://www.hindawi.com/journals/scn/2019/2674684/abs/	Y Zhao, B Bo, Y Feng, CY Xu, B Yu - Security and Communication …, 2019 - hindawi.com	- growth of malware- Internet users face enormous threats from Cyberspace- known as -fifth--dimensional space.- Meanwhile- the continuous sophisticated metamorphism of malware such--as polymorphism and obfuscation makes it more difficult to detect malicious behavior -	Cited by 8	https://www.hindawi.com/journals/scn/2019/2674684/abs/	A-Feature-Extraction-Method-of-Hybrid-Gram-for-Malicious-Behavior-Based-on-Machine-Learning	6/2/2021 6:52:30 PM
Cyber attack vulnerabilities analysis for unmanned aerial vehicles	https://arc.aiaa.org/doi/pdf/10.2514/6.2012-2438	A Kim, B Wampler, J Goppert, I Hwang… - Infotech@ Aerospace …, 2012 - arc.aiaa.org	- This makes the current UAV autopilot systems vulnerable to malicious cyber attacks.7 Our problem--is to redesign the autopilot - the threats to and vulnerabilities of the current UAV autopilot system--in the context of cyber attacks and analyze the post-attack behavior of the UAV -	Cited by 142	https://pdfs.semanticscholar.org/1a95/4775dd9a2596b7543af7693d707415077289.pdf	Cyber-attack-vulnerabilities-analysis-for-unmanned-aerial-vehicles	6/2/2021 6:52:35 PM
Assessing the consequence of cyber and physical malicious attacks in complex, cyber-physical systems during early system design	https://ieeexplore.ieee.org/abstract/document/8471937/	BM O'Halloran, N Papakonstantinou… - 2018 IEEE 16th …, 2018 - ieeexplore.ieee.org	- random. However- the perception that an attacker-s behavior is irrational is within--the greater context of society - paper. CCPSs have an especially high level of--vulnerability to cyber and physical malicious attacks. This -	Cited by 6	https://www.researchgate.net/profile/Douglas_Van_Bossuyt/publication/326608021_Assessing_the_Consequence_of_Cyber_and_Physical_Malicious_Attacks_in_Complex_Cyber-Physical_Systems_During_Early_System_Design/links/5b58a412458515c4b244b7ba/Assessing-the-Consequence-of-Cyber-and-Physical-Malicious-Attacks-in-Complex-Cyber-Physical-Systems-During-Early-System-Design.pdf	Assessing-the-consequence-of-cyber-and-physical-malicious-attacks-in-complex--cyber-physical-systems-during-early-system-design	6/2/2021 6:52:38 PM
Cyber situation awareness: Modeling the security analyst in a cyber-attack scenario through instance-based learning	https://link.springer.com/chapter/10.1007/978-3-642-22348-8_24	V Dutt, YS Ahn, C Gonzalez - IFIP Annual Conference on Data and …, 2011 - Springer	- of the organizers of the Olympic Games in a corporate network requires cyber situation-awareness---SA-- a three stage process which includes- recognition -or the awareness of the current situation--in the network-- comprehension -or the awareness of malicious behavior in the -	Cited by 45	https://link.springer.com/content/pdf/10.1007/978-3-642-22348-8_24.pdf	Cyber-situation-awareness--Modeling-the-security-analyst-in-a-cyber-attack-scenario-through-instance-based-learning	6/2/2021 6:52:43 PM
Analysis of the cyber attack on the Ukrainian power grid	https://ics.sans.org/media/E-ISAC_SANS_Ukraine_DUC_5.pdf	DU Case - Electricity Information Sharing and Analysis Center (E …, 2016 - ics.sans.org	- attack- the adversary delivered a targeted email with a malicious attachment that - operations and--control environment from the adversary- controlled business cyber assets -while - Opportunities--to Disrupt Monitor user account behavior- network and system communication- and -	Cited by 776	https://ics.sans.org/media/E-ISAC_SANS_Ukraine_DUC_5.pdf	Analysis-of-the-cyber-attack-on-the-Ukrainian-power-grid	6/2/2021 6:52:47 PM
Simulation platform for cyber-security and vulnerability analysis of critical infrastructures	https://www.sciencedirect.com/science/article/pii/S1877750317303605	M Ficco, M Choraś, R Kozik - Journal of computational science, 2017 - Elsevier	- deployed over virtual infrastructures- whereas simulation can be used to reproduce the behavior--of the external systems -eg- sensors- radar- web cam- and sw COTS-- used to generate the--experimental workload- as well as malicious behaviors and cyber attacks performed by -	Cited by 38	https://www.researchgate.net/profile/M_Ficco/publication/316355073_Simulation_Platform_for_Cyber-Security_and_Vulnerability_Analysis_of_Critical_Infrastructures/links/5a8c0aeeaca272017e640641/Simulation-Platform-for-Cyber-Security-and-Vulnerability-Analysis-of-Critical-Infrastructures.pdf	Simulation-platform-for-cyber-security-and-vulnerability-analysis-of-critical-infrastructures	6/2/2021 6:52:51 PM
A smart city cyber security platform for narrowband networks	https://ieeexplore.ieee.org/abstract/document/8215388/	A Elsaeidy, I Elgendi, KS Munasinghe… - 2017 27th …, 2017 - ieeexplore.ieee.org	- The framework is providing a threat deep learning-based model to detect attackers based--on users data behavior - These malicious cyber-attacks have a strong effect on the service--availability- equipment damage and also increasing power consumption -	Cited by 12	https://www.academia.edu/download/55725112/1570391660.pdf	A-smart-city-cyber-security-platform-for-narrowband-networks	6/2/2021 6:52:56 PM
Rethinking the honeypot for cyber-physical systems	https://ieeexplore.ieee.org/abstract/document/7676152/	S Litchfield, D Formby, J Rogers… - IEEE Internet …, 2016 - ieeexplore.ieee.org	- provided to the attacker are thus realistic- and the attacker proceeds to perform observed malicious--actions - None of them attempt to model process behavior or device delays - middle scenario shows--a well-modeled system with an attacker interacting with a cyber-physical system -	Cited by 38	http://www.honeyphy.gatech.edu/wp-content/uploads/sites/344/2016/09/Maximal_Article.pdf	Rethinking-the-honeypot-for-cyber-physical-systems	6/2/2021 6:53:01 PM
An exploratory study of cyber hygiene behaviors and knowledge	https://www.sciencedirect.com/science/article/pii/S2214212618301455	AA Cain, ME Edwards, JD Still - Journal of information security and …, 2018 - Elsevier	- 49- experienced attacks related to denial of services- and 41- experienced attacks related--to malicious insiders - Previous findings of cyber hygiene research - A survey of precautionary--behavior and risk perception found that participants had more precautionary behavior for -	Cited by 57	https://par.nsf.gov/servlets/purl/10083310	An-exploratory-study-of-cyber-hygiene-behaviors-and-knowledge	6/2/2021 6:53:07 PM
Bullying prevalence across contexts: A meta-analysis measuring cyber and traditional bullying	https://www.sciencedirect.com/science/article/pii/S1054139X14002547	KL Modecki, J Minchin, AG Harbaugh… - Journal of Adolescent …, 2014 - Elsevier	- Interventions should focus on reducing malicious behaviors wherever they occur - in the literature--for cyber perpetration have ranged from 5.3- to 31.5- --18-- --19-- and those for cyber--victimization have - Variability in prevalence rates is not confined to studies of online behavior -	Cited by 984	https://www.jahonline.org/article/S1054-139X(14)00254-7/fulltext	Bullying-prevalence-across-contexts--A-meta-analysis-measuring-cyber-and-traditional-bullying	6/2/2021 6:53:14 PM
Early warnings of cyber threats in online discussions	https://ieeexplore.ieee.org/abstract/document/8215726/	A Sapienza, A Bessi, S Damodaran… - … Conference on Data …, 2017 - ieeexplore.ieee.org	- 3 11 -7- E. Marin- A. Diab- and P. Shakarian- -Product offerings in malicious hacker markets - Paliath---J. Shakarian- A. Thart- and P. Shakarian- -Data driven game theoretic cyber threat mitigation ---influence of on-and off-line experiences on deviant subcultures-- Deviant Behavior- vol -	Cited by 57	https://arxiv.org/pdf/1801.09781	Early-warnings-of-cyber-threats-in-online-discussions	6/2/2021 6:53:20 PM
An integrated security system of protecting smart grid against cyber attacks	https://ieeexplore.ieee.org/abstract/document/5434767/	D Wei, Y Lu, M Jafari, P Skare… - 2010 Innovative Smart …, 2010 - ieeexplore.ieee.org	- Most technologies and protocols were designed for connectivity- without consideration of cyber--security - behavior is outside of a pre-defined specification- whereas signature-based IDS--techniques send alarms when observed behavior matches known malicious threats -	Cited by 156	https://www.researchgate.net/profile/Mohsen_Jafari4/publication/224126160_An_integrated_security_system_of_protecting_Smart_Grid_against_cyber_attacks/links/54a572220cf257a63608cfae.pdf	An-integrated-security-system-of-protecting-smart-grid-against-cyber-attacks	6/2/2021 6:53:23 PM
Tracking and tracing cyber-attacks: Technical challenges and global policy issues	https://apps.dtic.mil/sti/citations/ADA408853	HF Lipson - 2002 - apps.dtic.mil	- For such critical appli- cations- a cyber-attack can mean significant economic loss--and even the loss of human life - Under this worldview- provisions to track and trace--malicious user behavior were never designed or implemented -	Cited by 167	https://apps.dtic.mil/sti/pdfs/ADA408853.pdf	Tracking-and-tracing-cyber-attacks--Technical-challenges-and-global-policy-issues	6/2/2021 6:53:31 PM
The dark alleys of madison avenue: Understanding malicious advertisements	https://dl.acm.org/doi/abs/10.1145/2663716.2663719	A Zarras, A Kapravelos, G Stringhini, T Holz… - Proceedings of the …, 2014 - dl.acm.org	- Surprisingly- we observed that about 1- of all the collected advertisements show a malicious--behavior - mea- sure if some ad networks are more prone to serving malicious advertisements--than - can observe- there are some ad networks that are preferred by cyber-criminals- and -	Cited by 129	https://www.kapravelos.com/publications/malvertisments-IMC14.pdf	The-dark-alleys-of-madison-avenue--Understanding-malicious-advertisements	6/2/2021 6:53:35 PM
Extremely randomized trees-based scheme for stealthy cyber-attack detection in smart grid networks	https://ieeexplore.ieee.org/abstract/document/8967032/	MRC Acosta, S Ahmed, CE Garcia, I Koo - IEEE access, 2020 - ieeexplore.ieee.org	- a Gaussian process regression scheme to forecast malicious attacks- and it is based on--probabilistic distributions to predict abnormal operational behavior. Zhang et al. -7- presented--a distributed system based on the support vector machine -SVM- to detect cyber- attacks- in -	Cited by 25	https://ieeexplore.ieee.org/iel7/6287639/8948470/08967032.pdf	Extremely-randomized-trees-based-scheme-for-stealthy-cyber-attack-detection-in-smart-grid-networks	6/2/2021 6:53:41 PM
Characterizing and measuring maliciousness for cybersecurity risk assessment	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00039/full	ZM King, DS Henshel, L Flora, MG Cains… - Frontiers in …, 2018 - frontiersin.org	- Recent efforts to identify malicious human behavior as it relates to cybersecurity- include analyzing--motives driving insider threats as well as user profiling analyses. However- cyber-related--maliciousness is neither well-studied nor is it well understood because individuals are -	Cited by 25	https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00039/full	Characterizing-and-measuring-maliciousness-for-cybersecurity-risk-assessment	6/2/2021 6:53:48 PM
Standardizing cyber threat intelligence information with the structured threat information expression (stix)	http://www.standardscoordination.org/sites/default/files/docs/STIX_Whitepaper_v1.1.pdf	S Barnum - Mitre Corporation, 2012 - standardscoordination.org	- 9.6 ThreatActors ThreatActors are characterizations of malicious actors -or adversaries---representing a cyber attack threat including presumed intent and historically observed--behavior. In a structured sense- ThreatActors consist -	Cited by 282	http://www.standardscoordination.org/sites/default/files/docs/STIX_Whitepaper_v1.1.pdf	Standardizing-cyber-threat-intelligence-information-with-the-structured-threat-information-expression--stix-	6/2/2021 6:53:54 PM
Internet Governance in an Age of Cyber Insecurity	https://books.google.com/books?hl=en&lr=&id=FhuC1gIm_1AC&oi=fnd&pg=PR7&dq=%2Bcyber+%2Bmalicious+%2Bbehavior&ots=MYk1TcKHcN&sig=wskg-SkEgoGN3lW7_PL8yxtuYNk	RK Knake - 2010 - books.google.com	- Though the United States cannot expect countries to prevent all malicious behavior- it can expect--them to secure their networks to a reasonable standard- pass laws outlawing international cyber--crime- and have mechanisms in place to act on requests for assistance in shut- ting -	Cited by 55	https://books.google.com/books?hl=en&lr=&id=FhuC1gIm_1AC&oi=fnd&pg=PR7&dq=%2Bcyber+%2Bmalicious+%2Bbehavior&ots=MYk1TcKHcN&sig=wskg-SkEgoGN3lW7_PL8yxtuYNk	Internet-Governance-in-an-Age-of-Cyber-Insecurity	6/2/2021 6:53:58 PM
Zero-day malicious email behavior investigation and analysis	https://journals.sfu.ca/apan/index.php/apan/article/view/217	S Phomkeona, K Okamura, K Edwards… - Proceedings of the Asia …, 2017 - journals.sfu.ca	- A recent example of a critical case for cyber security is a new type of ransomware named Wanacry---or Wanacrypt or WanaCypt0r - Only a single click by any user would cause the malicious behavior--to spread over an entire organization-s network- compromising the availability of -	Cited by 4	https://journals.sfu.ca/apan/index.php/apan/article/viewFile/217/pdf_133	Zero-day-malicious-email-behavior-investigation-and-analysis	6/2/2021 6:54:03 PM
On the use of watermark-based schemes to detect cyber-physical attacks	https://jis-eurasipjournals.springeropen.com/articles/10.1186/s13635-017-0060-9	J Rubio-Hernan, L De Cicco… - EURASIP …, 2017 - jis-eurasipjournals.springeropen …	- However- from a security standpoint- using only cyber information to analyze the security--of a cyber-physical system is not enough- since the physical malicious actions that can--threaten the correct behavior of the systems are ignored -	Cited by 21	https://jis-eurasipjournals.springeropen.com/articles/10.1186/s13635-017-0060-9	On-the-use-of-watermark-based-schemes-to-detect-cyber-physical-attacks	6/2/2021 6:54:08 PM
A survey on concepts, applications, and challenges in cyber-physical systems.	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.717.3807&rep=rep1&type=pdf	V Gunes, S Peter, T Givargis, F Vahid - KSII Transactions on Internet & …, 2014 - Citeseer	- Lee -2- specifically points out the failure of standard abstraction layers- the need of reliable timing--behavior- and lack of temporal - Lee -4- suggests two approaches- namely cyberizing the physical--and physicalizing the cyber- for integrating the cyber systems with the physical -	Cited by 280	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.717.3807&rep=rep1&type=pdf	A-survey-on-concepts--applications--and-challenges-in-cyber-physical-systems-	6/2/2021 6:54:13 PM
The myths and facts behind cyber security risks for industrial control systems	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.579.3650&rep=rep1&type=pdf	E Byres, J Lowe - Proceedings of the VDE Kongress, 2004 - Citeseer	- security and plant floor operations - in one documented incident an inappropriately used cyber--scanning tool - You need some method of monitoring traffic and identifying malicious activity on--the network - a simple scan detector- to a heuristic engine that profiles user behavior- to a -	Cited by 449	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.579.3650&rep=rep1&type=pdf	The-myths-and-facts-behind-cyber-security-risks-for-industrial-control-systems	6/2/2021 6:54:18 PM
A Study on Analysis of Malicious Code Behavior Information for Predicting Security Threats in New Environments.	http://www.itiis.org/journals/tiis/digital-library/manuscript/file/22051/TIISVol13No3-28.pdf	SK Choi, T Lee, J Kwak - KSII Transactions on Internet & Information …, 2019 - itiis.org	- Keywords- Cyber security- Malicious code- Malware- Security threat - ISSN - 1976-727 Page--2. 1612 Choi et al.- A Study on Analysis of Malicious Code Behavior Information for--Predicting Security Threats in New Environments 1. Introduction -	Cited by 1	http://www.itiis.org/journals/tiis/digital-library/manuscript/file/22051/TIISVol13No3-28.pdf	A-Study-on-Analysis-of-Malicious-Code-Behavior-Information-for-Predicting-Security-Threats-in-New-Environments-	6/2/2021 6:54:23 PM
Darknet as a source of cyber intelligence: Survey, taxonomy, and characterization	https://ieeexplore.ieee.org/abstract/document/7317717/	C Fachkha, M Debbabi - IEEE Communications Surveys & …, 2015 - ieeexplore.ieee.org	- The threat originated from a malicious TCP scanning behavior by a worm named--Conficker - This 12-day event involved 3 million unique IP addresses in one of--the most coordinated cyber scanning campaigns ever -	Cited by 73	https://www.researchgate.net/profile/Claude_Fachkha/publication/283827224_Darknet_as_a_Source_of_Cyber_Intelligence_Survey_Taxonomy_and_Characterization/links/5656265a08ae1ef92979db33.pdf	Darknet-as-a-source-of-cyber-intelligence--Survey--taxonomy--and-characterization	6/2/2021 6:54:27 PM
Survey of cyber moving target techniques	https://apps.dtic.mil/sti/citations/ADA591804	H Okhravi, MA Rabe, TJ Mayberry, WG Leonard… - 2013 - apps.dtic.mil	- A cyber moving target technique refers to any technique that attempts to defend a system and--increase the complexity of cyber attacks by making the system less homogeneous- less static---and less deterministic -1 - 3. Injection- Attacks that force malicious behavior in the system -	Cited by 59	https://apps.dtic.mil/sti/pdfs/ADA591804.pdf	Survey-of-cyber-moving-target-techniques	6/2/2021 6:54:33 PM
A novel approach for analyzing the nuclear supply chain cyber-attack surface	https://www.sciencedirect.com/science/article/pii/S1738573320308573	S Eggers - Nuclear Engineering and Technology, 2021 - Elsevier	- Ongoing vulnerability of the nuclear supply chain is influenced by the following factors- -1- the--ubiquitous nature of NPP digital instrumentation- -2- the increasing sophistication of malicious--cyber actors- -3- the expanded global supply chain and limited production capabilities -	Cited by 4	https://www.sciencedirect.com/science/article/pii/S1738573320308573	A-novel-approach-for-analyzing-the-nuclear-supply-chain-cyber-attack-surface	6/2/2021 6:54:37 PM
MBTree: Detecting Encryption RATs Communication Using Malicious Behavior Tree	https://ieeexplore.ieee.org/abstract/document/9398652/	C Dong, Z Lu, Z Cui, B Liu… - IEEE Transactions on …, 2021 - ieeexplore.ieee.org	- Zelin Cui- Baoxu Liu and Kai Chen are with Institute of Information Engineering- Chinese Academy--of Sciences- and School of Cyber Security- University of - Second- we make a prediction based--on the similarity vector to decide if the testing instance contains malicious behavior -	Related articles	https://arxiv.org/pdf/2006.10196	MBTree--Detecting-Encryption-RATs-Communication-Using-Malicious-Behavior-Tree	6/2/2021 6:54:44 PM
Persistent Enforcement: Criminal Charges as a Response to Nation-State Malicious Cyber Activity	https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jnatselp10&section=25	G Hinck, T Maurer - J. Nat'l Sec. L. & Pol'y, 2019 - HeinOnline	- the responsible individuals- disrupting ongoing or future malicious activity- naming and shaming--adversary states- coop- erating with allies- and contributing to the formation of international norms--of behavior. In the short term- immediate response to a cyber incident- the primary -	Cited by 3	https://jnslp.com/wp-content/uploads/2020/05/Criminal-Charges-as-a-Response-to-Nation-State-Malicious-Cyber-Activity.pdf	Persistent-Enforcement--Criminal-Charges-as-a-Response-to-Nation-State-Malicious-Cyber-Activity	6/2/2021 6:54:48 PM
Cyber-security on smart grid: Threats and potential solutions	https://www.sciencedirect.com/science/article/pii/S1389128619311235	MZ Gunduz, R Das - Computer networks, 2020 - Elsevier	- Cyber-security on smart grid- Threats and potential solutions - As information and--communication technologies -ICT- developed and applied in traditional power systems---the improvement of smart grid cyber-physical-systems -CPS- increases too -	Cited by 82	https://e-tarjome.com/storage/panel/fileuploads/2020-01-27/1580123093_E14222-e-tarjome.pdf	Cyber-security-on-smart-grid--Threats-and-potential-solutions	6/2/2021 6:54:59 PM
Malicious web script-based cyber attack protection technology	https://arxiv.org/abs/1502.03872	JH Jung, HK Kim, S Yoon - arXiv preprint arXiv:1502.03872, 2015 - arxiv.org	- official standard of the W3C html5 is confirmed- the introduction of html5 is becoming--accelerate.it is expected that cyber attacks exploiting - In the content-based method- a signature--target set is determined based on traffic and the same malicious behavior- and then a signature -	Related articles	https://arxiv.org/pdf/1502.03872	Malicious-web-script-based-cyber-attack-protection-technology	6/2/2021 6:55:05 PM
SOCCA: A security-oriented cyber-physical contingency analysis in power infrastructures	https://ieeexplore.ieee.org/abstract/document/6687271/	S Zonouz, CM Davis, KR Davis… - … on Smart Grid, 2013 - ieeexplore.ieee.org	- the most impactful physical consequence with the least amount of cyber exploitation effort - Static--adversary-driven security assessment techniques -30---32- explore potential malicious technical--actions - As modeling and accurate prediction of the attacker-s behavior are very hard -	Cited by 87	http://katedavis.engr.tamu.edu/wp-content/uploads/sites/180/2019/07/SOCCA.pdf	SOCCA--A-security-oriented-cyber-physical-contingency-analysis-in-power-infrastructures	6/2/2021 6:55:10 PM
Bayesian network models in cyber security: a systematic review	https://link.springer.com/chapter/10.1007/978-3-319-70290-2_7	S Chockalingam, W Pieters, A Teixeira… - Nordic Conference on …, 2017 - Springer	- a typical example of a cyber-attack which involves both accidental insiders and malicious outsiders---and - hunting- and vulnerability management were the applications of standard BNs in cyber security ---BN model that could diagnose the root cause of an abnormal behavior in the -	Cited by 23	http://pure.tudelft.nl/ws/files/31194346/Chockalingam_et_al_Bayesian_Network_Models_in_Cyber_Security_A_Systematic_Review.pdf	Bayesian-network-models-in-cyber-security--a-systematic-review	6/2/2021 6:55:15 PM
Cyber-physical systems-concept, challenges and research areas	http://www.ceai.srait.ro/index.php?journal=ceai&page=article&op=view&path%5B%5D=1292	T Sanislav, L Miclea - Journal of Control Engineering and Applied …, 2012 - ceai.srait.ro	- interface directly with the physical world- making the detection of environmental changes and--the system behavior adaptation to - and tools for reliable CPSs from unreliable components and--resilient CPSs that will tolerate malicious attacks from either the cyber or physical -	Cited by 159	http://www.ceai.srait.ro/index.php?journal=ceai&page=article&op=download&path%5B%5D=1292&path%5B%5D=968	Cyber-physical-systems-concept--challenges-and-research-areas	6/2/2021 6:55:20 PM
Cyber–physical security of a smart grid infrastructure	https://ieeexplore.ieee.org/abstract/document/6016202/	Y Mo, THJ Kim, K Brancik, D Dickinson… - Proceedings of the …, 2011 - ieeexplore.ieee.org	- Consequently- the need for security assurance in the development and man- ufacturing process--for sourced software- firmware- and equipment is critical for safeguarding the cyber supply chain--involving technology vendors and developers. - Malicious insider- An employee or -	Cited by 1033	https://www.researchgate.net/profile/Yilin_Mo/publication/224257991_Cyber-Physical_Security_of_a_Smart_Grid_Infrastructure/links/004635395d2f66a584000000.pdf	Cyber-physical-security-of-a-smart-grid-infrastructure	6/2/2021 6:55:24 PM
Simulating insider cyber-threat risks: A model-based case and a case-based model	https://www.academia.edu/download/48095006/RICH343.pdf	E Rich, IJ Martinez-Moyano, S Conrad… - Proceedings of the …, 2005 - academia.edu	- Not only did they have to prevent a repeat of this insider Cyber-fraud - The strike goes--undetected for some time- and the attacks continue until there is some change -either--endogenous or exogenous- that stimulates a suspicion of malicious behavior -	Cited by 44	https://www.academia.edu/download/48095006/RICH343.pdf	Simulating-insider-cyber-threat-risks--A-model-based-case-and-a-case-based-model	6/2/2021 6:55:28 PM
Malware in the future? Forecasting of analyst detection of cyber events	https://academic.oup.com/cybersecurity/article-abstract/4/1/tyy007/5257795	JZ Bakdash, S Hutchinson, EG Zaroukian… - Journal of …, 2018 - academic.oup.com	- We quantify bursts using a Markov model. Bursts are a signature of natural phenomena- including--human behavior -21-. Last- we perform temporal prediction of cyber events using the Bayesian--State Space Model -BSSM- to predict the number of future events one week ahead -	Cited by 15	https://academic.oup.com/cybersecurity/article/4/1/tyy007/5257795	Malware-in-the-future--Forecasting-of-analyst-detection-of-cyber-events	6/2/2021 6:55:34 PM
Checking is believing: Event-aware program anomaly detection in cyber-physical systems	https://ieeexplore.ieee.org/abstract/document/8669815/	L Cheng, K Tian, D Yao, L Sha… - IEEE Transactions on …, 2019 - ieeexplore.ieee.org	- Abstract-Securing cyber-physical systems -CPS- against malicious attacks is of paramount--importance - We first present a general method for reasoning cyber-physical execution semantics--of a - As an instantiation of Orpheus- we then present a new program behavior model- ie -	Cited by 17	https://arxiv.org/pdf/1805.00074	Checking-is-believing--Event-aware-program-anomaly-detection-in-cyber-physical-systems	6/2/2021 6:55:44 PM
Cyber-physical attacks and defences in the smart grid: a survey	https://digital-library.theiet.org/content/journals/10.1049/iet-cps.2016.0019	H He, J Yan - IET Cyber-Physical Systems: Theory & Applications, 2016 - IET	- Chakhchoukh- Y.- Ishii- H.- -Coordinated cyber-attacks on the measurement function in hybrid--state - Xiao- Z.- Xiao- Y.- Du- DHC- -Exploring malicious meter inspection in neighborhood area ---Mitchell- R.- Chen- IR- -Behavior-rule based intrusion detection systems for safety critical -	Cited by 242	https://digital-library.theiet.org/content/journals/10.1049/iet-cps.2016.0019	Cyber-physical-attacks-and-defences-in-the-smart-grid--a-survey	6/2/2021 6:55:51 PM
Nothing ventured, nothing gained. Profiles of online activity, cyber-crime exposure, and security measures of end-users in European Union	https://www.sciencedirect.com/science/article/pii/S0167404814000479	C Rughiniş, R Rughiniş - computers & security, 2014 - Elsevier	- We correlate country-level proportions of daily Internet users with indicators of security behavior--and cyber-crime exposure -Table 3-- to identify- at ecological level- if higher Internet use--contributes to the creation of social environments and cultures relevant for individual security -	Cited by 26	https://www.academia.edu/download/37389796/Rughinis_Rughinis_2014-CompSec-Cybercrime.pdf	Nothing-ventured--nothing-gained--Profiles-of-online-activity--cyber-crime-exposure--and-security-measures-of-end-users-in-European-Union	6/2/2021 6:55:57 PM
Full-duplex cyber-weapon with massive arrays	https://ieeexplore.ieee.org/abstract/document/8015174/	NP Nguyen, HQ Ngo, TQ Duong… - IEEE Transactions …, 2017 - ieeexplore.ieee.org	- To evaluate the behavior of the proposed cyber-weapon- we develop a closed- form- a tight--approximation- and asymptotic - the difference between the eavesdropping rate and the legitimate--rate is applied at the full-duplex cyber-weapon- the malicious attack is even -	Cited by 24	https://pureadmin.qub.ac.uk/ws/files/133888827/Phong_MIMOEve_FD_20170816_Jnl.pdf	Full-duplex-cyber-weapon-with-massive-arrays	6/2/2021 6:56:06 PM
Prospect theory for enhanced cyber-physical security of drone delivery systems: A network interdiction game	https://ieeexplore.ieee.org/abstract/document/7996862/	A Sanjab, W Saad, T Başar - 2017 IEEE international …, 2017 - ieeexplore.ieee.org	- game is formulated between a vendor- operating a drone delivery system- and a malicious attacker ---location to interdict the potential paths of the UAVs- so as to inflict cyber or physical - Then- to capture--the subjective behavior of both the vendor and attacker- new notions from -	Cited by 114	https://arxiv.org/pdf/1702.04240	Prospect-theory-for-enhanced-cyber-physical-security-of-drone-delivery-systems--A-network-interdiction-game	6/2/2021 6:56:13 PM
The dynamics of cyber conflict between rival antagonists, 2001–11	https://journals.sagepub.com/doi/abs/10.1177/0022343313518940	B Valeriano, RC Maness - Journal of Peace Research, 2014 - journals.sagepub.com	- Format- Tips on citation download. Download Citation. Download article citation data for- The--dynamics of cyber conflict between rival antagonists- 2001-11. Brandon Valeriano and Ryan--C Maness. Journal of Peace Research 2014 51-3- 347-360. Download Citation -	Cited by 140	https://www.researchgate.net/profile/Brandon_Valeriano/publication/256046745_The_Dynamics_of_Cyber_Conflict_between_Rival_Antagonists_2001-2011/links/5adbc9db0f7e9b2859403ea4/The-Dynamics-of-Cyber-Conflict-between-Rival-Antagonists-2001-2011.pdf	The-dynamics-of-cyber-conflict-between-rival-antagonists--2001-11	6/2/2021 6:56:17 PM
